City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,izobil'nyy,45.3709,41.7084,9.58,73,100,2.89,RU,1730174907
362,catterick garrison,54.3775,-1.7223,12.05,91,100,1.54,GB,1730174908
363,necochea,-38.5473,-58.7368,13.71,77,1,1.19,AR,1730174909
364,midvagur,62.0511,-7.1939,9.46,100,100,9.77,FO,1730174910
365,sechura,-5.5569,-80.8222,18.32,81,86,5.09,PE,1730174912
366,katsuura,35.1333,140.3,18.81,81,100,6.23,JP,1730174913
367,ankazoabo,-22.2833,44.5167,28.99,37,99,1.28,MG,1730174914
368,opuwo,-18.0607,13.84,13.14,24,0,0.93,NA,1730174915
369,zunyi,27.6867,106.9072,19.55,50,0,2.89,CN,1730174916
370,pemangkat,1.1667,108.9667,31.57,63,89,6.55,ID,1730174919
371,ola,59.5833,151.2833,-5.98,54,100,6.11,RU,1730174920
372,carora,10.1755,-70.0827,25.14,72,100,2.19,VE,1730174921
373,muravlenko,63.7898,74.523,-3.3,95,100,3.25,RU,1730174807
374,waingapu,-9.6567,120.2641,32.65,55,13,7.99,ID,1730174923
375,puri,19.8,85.85,28.56,72,55,1.71,IN,1730174925
376,ghat,24.9647,10.1728,20.82,24,7,2.23,LY,1730174638
377,alto araguaia,-17.3147,-53.2153,20.72,88,74,1.36,BR,1730174927
378,bagneres-de-bigorre,43.0667,0.15,10.83,100,100,1.54,FR,1730174928
379,bratslav,48.8226,28.9407,7.82,79,74,2.24,UA,1730174929
380,la passe,45.5549,-0.8967,12.91,92,11,2.54,FR,1730174930
381,namibe,-15.1961,12.1522,17.41,85,6,0.47,AO,1730174932
382,tam ky,15.5667,108.4833,23.58,92,93,2.62,VN,1730174933
383,nizhnesortymskiy,62.4397,71.7603,-0.4,82,100,4.44,RU,1730174934
384,boda,4.3189,17.4695,21.08,94,15,1.28,CF,1730174935
385,christchurch,-43.5333,172.6333,14.39,66,100,9.39,NZ,1730174922
386,damghan,36.1683,54.348,8.83,51,0,0.35,IR,1730174938
387,lazaro cardenas,17.9583,-102.2,25.94,83,0,1.71,MX,1730174939
388,sambava,-14.2667,50.1667,24.85,79,8,3.96,MG,1730174657
389,dryden,49.7833,-92.7503,9.16,81,20,3.09,CA,1730174762
390,banepa,27.6298,85.5214,21.18,68,20,1.03,NP,1730174942
391,khadyzhensk,44.4256,39.5319,7.15,76,72,2.0,RU,1730174943
392,bosobolo,4.1833,19.9,21.9,95,11,1.37,CD,1730174945
393,zhezqazghan,47.7833,67.7667,2.32,93,100,3.0,KZ,1730174946
394,igarka,67.4667,86.5833,-5.7,96,96,2.68,RU,1730174947
395,robore,-18.3333,-59.75,23.54,79,100,0.75,BO,1730174923
396,hulyaypole,47.6653,36.2578,8.81,76,67,2.05,UA,1730174949
397,aioun,16.6614,-9.6149,27.71,24,44,3.81,MR,1730174950
398,sefwi wiawso,6.2044,-2.4886,22.11,99,100,0.7,GH,1730174952
399,picos,-7.0769,-41.4669,26.21,39,0,1.44,BR,1730174953
400,tommot,58.9564,126.2925,-2.72,87,100,2.76,RU,1730174954
401,qarauyl,48.9451,79.255,3.34,62,100,7.61,KZ,1730174955
402,tafuna,-14.3358,-170.72,28.97,74,40,6.69,AS,1730174956
403,bamboo flat,11.7,92.7167,29.38,67,32,2.15,IN,1730174958
404,tazacorte,28.629,-17.9293,18.54,68,0,4.12,ES,1730174959
405,bechar,31.6167,-2.2167,16.15,44,0,4.83,DZ,1730174960
406,zarghun shahr,32.8473,68.4457,10.99,45,1,4.64,AF,1730174961
407,okhotsk,59.3833,143.3,-7.7,64,77,6.81,RU,1730174962
408,saharanpur,29.9667,77.55,26.06,60,0,1.89,IN,1730174963
409,de witt,41.8234,-90.5382,21.1,73,0,8.23,US,1730174890
410,troitsko-pechorsk,62.7084,56.1964,-0.55,86,80,3.14,RU,1730174966
411,quesnel,52.9999,-122.5029,3.33,75,95,0.89,CA,1730174967
412,cadale,2.7603,46.3222,25.52,79,26,2.79,SO,1730174968
413,vung tau,10.346,107.0843,26.35,82,83,3.67,VN,1730174969
414,dhalie,13.6957,44.7314,19.83,60,73,1.31,YE,1730174971
415,rengasdengklok,-6.1592,107.2981,34.14,47,5,2.54,ID,1730174973
416,jiayuguan,39.8167,98.3,11.24,26,100,4.74,CN,1730174974
417,kavieng,-2.5744,150.7967,29.5,71,8,3.67,PG,1730174975
418,gillette,44.2911,-105.5022,7.51,61,75,2.24,US,1730174976
419,the pas,53.8251,-101.2541,4.01,81,100,7.2,CA,1730174978
420,sanctuary point,-35.1114,150.629,18.87,56,10,4.76,AU,1730174979
421,taro,-8.3862,115.28,33.24,33,21,2.69,ID,1730174980
422,bloomington,44.8408,-93.2983,19.6,68,100,7.2,US,1730174852
423,brisas de zicatela,15.8369,-97.0419,25.42,83,95,2.72,MX,1730174982
424,leribe,-28.8718,28.045,8.72,68,4,0.82,LS,1730174983
425,nuuk,64.1835,-51.7216,-2.66,74,100,1.54,GL,1730174985
426,inarajan village,13.2736,144.7484,31.33,85,100,3.48,GU,1730174986
427,bang saphan,11.2126,99.5117,28.06,87,100,1.42,TH,1730174987
428,oranjemund,-28.55,16.4333,14.16,84,0,4.39,NA,1730174988
429,marka,1.7159,44.7717,26.08,75,95,3.75,SO,1730174426
430,fauske,67.2588,15.3918,3.3,86,100,4.95,NO,1730174992
431,mirnyy,62.5353,113.9611,-14.07,91,97,1.15,RU,1730174993
432,selfoss,63.9331,-20.9971,5.02,96,100,2.4,IS,1730174994
433,machico,32.7,-16.7667,19.45,79,75,6.17,PT,1730174995
434,mount gambier,-37.8333,140.7667,18.47,53,12,4.14,AU,1730174996
435,mbandaka,0.0487,18.2603,21.41,97,66,0.79,CD,1730174998
436,zaozersk,69.4005,32.4476,1.59,75,43,12.32,RU,1730174512
437,cam ranh,11.9214,109.1591,29.98,70,20,2.06,VN,1730175000
438,balaklava,44.5,33.6,16.32,60,100,1.53,UA,1730174768
439,ciudad lazaro cardenas,17.9583,-102.2,25.94,83,0,1.71,MX,1730175002
440,kocakoy,38.2903,40.5025,9.23,28,0,1.91,TR,1730175004
441,codajas,-3.8367,-62.0569,27.78,44,73,1.27,BR,1730175005
442,baiyin,36.5583,104.2081,11.3,60,98,4.38,CN,1730175006
443,kaedi,16.1465,-13.5047,28.06,25,7,4.64,MR,1730175007
444,khorixas,-20.3667,14.9667,11.55,36,0,1.86,NA,1730175008
445,nagqu,31.5,92.0,9.25,18,0,5.38,CN,1730174862
446,terrace,54.5163,-128.6035,3.76,91,96,0.5,CA,1730174929
447,keflavik,64.0049,-22.5624,7.24,87,75,7.2,IS,1730175012
448,natal,-5.795,-35.2094,23.36,94,20,2.06,BR,1730175013
449,vorkuta,67.5,64.0,-2.43,96,100,4.88,RU,1730175014
450,al qadarif,14.0349,35.3834,23.36,84,60,3.79,SD,1730175015
451,iskateley,67.6803,53.1512,1.0,84,100,6.83,RU,1730175017
452,aracruz,-19.8203,-40.2733,20.89,95,100,1.3,BR,1730174944
453,kayyerkan,69.3786,87.7439,-9.67,96,92,2.64,RU,1730175019
454,ak'ordat,15.5486,37.8867,27.32,62,3,1.12,ER,1730175020
455,forbes,-33.3833,148.0167,26.3,13,0,4.43,AU,1730175021
456,andergrove,-21.0833,149.1833,25.61,63,1,7.21,AU,1730175022
457,bandarbeyla,9.4942,50.8122,26.76,73,58,2.23,SO,1730175025
458,vila velha,-20.3297,-40.2925,20.97,96,75,3.58,BR,1730175026
459,khandyga,62.6667,135.6,-15.14,78,97,1.25,RU,1730175027
460,ghadamis,30.1337,9.5007,23.36,24,0,5.57,LY,1730175028
461,decize,46.8285,3.4619,10.81,98,47,0.7,FR,1730175029
462,pampierstad,-27.7832,24.6877,11.18,72,3,4.13,ZA,1730175030
463,besisahar,28.2313,84.3761,23.08,67,3,2.26,NP,1730175032
464,umm kaddadah,13.6017,26.6876,23.22,16,0,5.92,SD,1730175033
465,iwanai,42.9744,140.5089,11.57,57,66,3.95,JP,1730175034
466,iquitos,-3.7481,-73.2472,24.02,94,100,2.57,PE,1730175035
467,mount isa,-20.7333,139.5,37.87,19,20,4.63,AU,1730175036
468,saltillo,25.4167,-101.0,15.72,64,0,5.81,MX,1730174547
469,pamplona,42.8169,-1.6432,8.95,93,40,1.03,ES,1730175039
470,semera,11.501,41.201,25.2,56,22,3.56,ET,1730175040
471,marsa alam,25.0757,34.8918,23.89,56,0,3.8,EG,1730175041
472,amga,60.8953,131.9608,-11.25,82,63,1.34,RU,1730175042
473,kapa'a,22.0752,-159.319,27.18,86,75,8.23,US,1730175043
474,jiaozuo,35.2397,113.2331,21.94,42,0,3.06,CN,1730175044
475,sharkan,57.2989,53.8712,-0.2,84,91,2.06,RU,1730175046
476,horta,38.5333,-28.6333,17.79,70,45,2.24,PT,1730175047
477,coahuayana de hidalgo,18.7,-103.6583,24.83,91,1,1.59,MX,1730175048
478,balabac,7.9868,117.0645,29.82,68,100,4.11,PH,1730175049
479,rodolfo sanchez taboada,31.7167,-116.5667,16.72,75,79,2.24,MX,1730175050
480,masterton,-40.9597,175.6575,13.58,77,100,3.12,NZ,1730175052
481,aban,56.67,96.06,2.11,97,100,3.47,RU,1730175053
482,zhangjiakou,40.81,114.8794,13.73,35,2,5.15,CN,1730175054
483,varzea alegre,-5.35,-40.3833,25.36,62,10,4.21,BR,1730175055
484,savran,48.1322,30.0825,8.72,82,51,4.25,UA,1730175056
485,martapura,-3.4167,114.85,34.05,52,40,5.14,ID,1730175057
486,codrington,-38.2667,141.9667,16.35,66,84,5.92,AU,1730175059
487,kandyagash,49.4744,57.4233,2.12,85,100,1.99,KZ,1730174955
488,camana,-16.6228,-72.7111,17.56,85,87,2.53,PE,1730175061
489,ta`u,-14.2336,-169.5144,26.85,80,21,8.29,AS,1730175062
490,olsztynek,53.5837,20.2847,10.68,96,100,1.73,PL,1730175063
491,kontcha,7.9667,12.2333,21.35,68,58,1.02,CM,1730175065
492,praia da vitoria,38.7333,-27.0667,17.41,71,92,2.83,PT,1730175066
493,kaa-khem,51.6833,94.7333,4.12,91,100,2.49,RU,1730175067
494,saint-leu,-21.15,55.2833,26.09,91,7,1.58,RE,1730175068
495,yarmouth,41.7057,-70.2286,-1.81,86,0,1.54,US,1730175069
496,vila franca do campo,37.7167,-25.4333,18.27,99,81,2.14,PT,1730175070
497,ploneour-lanvern,47.9,-4.2833,10.18,100,100,0.0,FR,1730175072
498,matelandia,-25.2408,-53.9964,22.02,68,75,0.18,BR,1730175074
499,muisne,0.6,-80.0333,24.11,84,100,3.72,EC,1730175075
500,canatlan,24.5167,-104.7833,14.38,38,0,2.26,MX,1730175076
501,swan hill,-35.3378,143.5544,27.22,18,5,5.24,AU,1730175077
502,lijiang,26.8688,100.2207,15.49,73,95,1.97,CN,1730175079
503,laguna,38.421,-121.4238,14.98,68,0,2.06,US,1730175080
504,arenapolis,-14.4503,-56.8461,21.8,95,100,0.34,BR,1730175081
505,lata,40.1629,-8.3327,10.23,87,0,2.18,PT,1730175082
506,clemmons,36.0215,-80.382,9.1,95,100,1.57,US,1730175083
507,dongola,19.1667,30.4833,20.16,20,0,4.2,SD,1730175086
508,stiens,53.2623,5.7577,13.88,88,100,4.12,NL,1730175087
509,colachel,8.1667,77.25,31.58,70,38,4.82,IN,1730175088
510,kosh-agach,50.0,88.6667,-3.43,49,100,1.63,RU,1730175089
511,nova petropolis,-29.3764,-51.1144,14.86,98,0,1.0,BR,1730175090
512,kununurra,-15.7667,128.7333,40.99,26,100,4.63,AU,1730175092
513,acapulco de juarez,16.8634,-99.8901,28.9,84,75,1.03,MX,1730174882
514,ostersund,63.1792,14.6357,1.25,69,100,3.6,SE,1730175094
515,howrah,22.5892,88.3103,32.0,66,20,1.54,IN,1730175095
516,urangan,-25.3,152.9,25.42,54,0,5.75,AU,1730175096
517,maebaru-chuo,33.55,130.2,23.17,70,91,3.24,JP,1730175097
518,gloversville,43.0528,-74.3438,2.91,72,40,0.0,US,1730174835
519,gaiman,-43.2897,-65.4929,19.19,18,5,2.86,AR,1730175100
520,mokhotlong,-29.2894,29.0675,6.69,54,53,1.1,LS,1730175101
521,mar del plata,-38.0023,-57.5575,18.82,69,5,1.34,AR,1730174981
522,moama,-36.1167,144.7833,27.21,26,9,5.17,AU,1730175103
523,mogok,22.9167,96.5,21.83,85,1,1.14,MM,1730175104
524,mckinleyville,40.9465,-124.1006,9.91,94,0,0.0,US,1730175106
525,vorotynets,56.0603,45.8633,4.33,87,100,4.3,RU,1730175107
526,reinosa,42.9996,-4.138,8.71,83,27,0.72,ES,1730175108
527,al bayda',32.7627,21.7551,13.29,91,59,4.16,LY,1730175109
528,oum hadjer,13.2954,19.6966,24.53,19,24,3.55,TD,1730175110
529,mogocha,53.7333,119.7667,1.96,60,15,1.12,RU,1730175112
530,kailua-kona,19.6406,-155.9956,26.98,91,20,4.12,US,1730174846
531,gopalpur,19.2667,84.9167,28.42,74,7,1.32,IN,1730175114
532,umluj,25.0213,37.2685,24.79,55,0,2.56,SA,1730175115
533,agat village,13.3886,144.6585,31.31,85,75,4.63,GU,1730175116
534,timbuktu,16.7735,-3.0074,28.94,17,56,4.46,ML,1730175117
535,glendive,47.1053,-104.7125,11.79,40,100,3.09,US,1730174883
536,tirukkoyilur,11.95,79.2,30.29,58,38,2.05,IN,1730175120
537,kerikeri,-35.2268,173.9474,18.84,83,81,4.92,NZ,1730175121
538,cockburn town,21.4612,-71.1419,28.04,76,100,9.52,TC,1730175122
539,miracema do tocantins,-9.5618,-48.3967,26.45,59,37,1.62,BR,1730175123
540,chernyshevskiy,63.0128,112.4714,-15.59,89,95,0.95,RU,1730175124
541,yanchep,-31.55,115.6833,29.56,34,0,4.1,AU,1730175126
542,kiama,-34.6833,150.8667,21.88,60,6,4.77,AU,1730175127
543,at taj,24.2049,23.2857,15.08,57,0,3.67,LY,1730175128
544,dame-marie,18.5667,-74.4167,26.62,84,97,2.5,HT,1730175129
545,arteche,12.2645,125.4048,29.38,70,100,6.4,PH,1730175130
546,bowen,-20.0167,148.2333,26.14,65,3,9.15,AU,1730175131
547,tshikapa,-6.4167,20.8,20.9,91,91,0.58,CD,1730175133
548,sao tome,0.3365,6.7273,25.59,88,100,3.01,ST,1730175134
549,hassleholm,56.1591,13.7664,12.97,99,100,1.19,SE,1730175135
550,bodri,23.1667,81.4333,26.67,67,24,0.56,IN,1730175136
551,upper grand lagoon,30.1633,-85.7408,21.11,88,0,2.06,US,1730175137
552,lucapa,-8.4192,20.7447,19.02,91,99,0.45,AO,1730175139
553,rada tilly,-45.9333,-67.5333,14.92,53,9,4.85,AR,1730175075
554,newman,37.3138,-121.0208,14.47,63,7,1.34,US,1730175082
555,laojunmiao,39.8333,97.7333,7.19,35,100,1.81,CN,1730175142
556,lospalos,-8.5186,127.0025,30.32,52,100,5.43,TL,1730175143
557,bonnyville,54.2668,-110.735,1.46,66,100,3.28,CA,1730175144
558,lilongwe,-13.9669,33.7873,24.42,55,79,2.9,MW,1730175146
559,bredy,52.4153,60.3411,0.09,91,85,0.91,RU,1730175147
560,crestview,30.7621,-86.5705,21.25,90,0,2.06,US,1730175148
561,gadzhiyevo,69.2551,33.3362,2.48,74,22,11.9,RU,1730175149
562,felipe carrillo puerto,19.5833,-88.05,22.38,100,77,1.22,MX,1730175150
563,yulinshi,38.2906,109.7494,15.85,41,1,3.47,CN,1730174864
564,al jawf,29.5,38.75,16.88,50,8,2.87,SA,1730175153
